

####### THIS IS ONLY AN EXCERPT OF THE DATABASE

index	word	frequency	wordType	stressPosition	syllableNumber
5887	Bardame	4	N	1	3
5888	Barde	2	N	1	2
5889	Barde	2	N	1	2
5890	Baerendienst	1	N	1	3
5891	Baerendreck	0	N	1	3
5892	Baerenfang	0	N	1	3
5893	Baerenfell	1	N	1	3
5894	Baerenhaut	0	N	1	3
5895	Baerenhunger	0	N	1	4
5896	Baerenklau	1	N	1	3
5897	baerenmaessig	0	A	1	4
5898	baerenruhig	0	A	1	4
5899	baerenstark	3	A	1	3
5900	Baerentraube	0	N	1	4
5902	Barfreimachung	0	N	1	4
5903	Barfrost	0	N	1	2
5904	barfuss	32	A	1	2
5905	barfuessig	6	A	1	3
5906	Bargeld	30	N	1	2
5908	barhaeuptig	5	A	1	3
5909	Barhocker	0	N	1	3
5910	baerig	0	A	1	2
5914	Barkasse	8	N	2	3
5915	Barkauf	0	N	1	2
5916	Barke	2	N	1	2
5918	barmen	0	V	1	2
5919	Barmann	2	N	1	2
5920	barmherzig	14	A	2	3
5921	Barmherzigkeit	19	N	2	4
5922	barock	4	A	2	2
5923	Barock	30	N	2	2
5925	Barometerstand	0	N	3	5
5926	Baron	51	N	2	2
5927	Baronesse	0	N	3	4
5928	Barre	8	N	1	2
5930	Barren	6	N	1	2
5932	Barrikade	16	N	3	4
5933	barrikadieren	0	V	4	5
5934	Barrister	0	N	1	3
5937	Barschaft	2	N	1	2
5938	Barschheit	0	N	1	2
5939	Barsortiment	0	N	1	4
5941	Baertchen	0	N	1	2
5942	Bartel	0	N	1	2
5943	Bartenwal	0	N	1	3
5944	Bartflechte	0	N	1	3
5945	Barthaar	0	N	1	2
5946	Baertierchen	0	N	1	3
5947	baertig	18	A	1	2
5948	bartlos	4	A	1	2
5949	Bartscherer	0	N	1	3
5950	Bartwisch	0	N	1	2
5951	Bartwuchs	5	N	1	2
5953	Barzahlung	34	N	1	3
5954	basal	0	A	2	2
5955	Basalt	10	N	2	2
5956	Basar	11	N	2	2
5957	Baeschen	0	N	1	2
5960	basieren	38	V	2	3
5961	Basilienkraut	0	N	2	5
5964	basisch	8	A	1	2
5970	Baskuele	0	N	2	3
5971	Baeslein	0	N	1	2
5974	Basse	0	N	1	2
5975	Bassin	7	N	2	2
5976	Bassist	3	N	2	2
5980	bastardieren	0	V	3	4
5981	Bastardierung	0	N	3	4
5982	Bastardschrift	0	N	1	3
5984	Bastei	3	N	2	2
5985	basteln	28	V	1	2
5986	bastfarbig	0	A	1	3
5988	Bastler	7	N	1	2
5991	Bataillon	35	N	3	3
5993	Batik	1	N	1	2
5994	Batikdruck	0	N	1	3
5999	Batzen	2	N	1	2
6001	bauen	830	V	1	2
6003	Bauarbeiter	100	N	1	4
6004	Bauart	11	N	1	2
6005	Bauaufsicht	1	N	1	3
6007	bauchen	1	V	1	2
6008	Bauchbinde	1	N	1	3
6009	Baeuchelchen	0	N	1	3
6010	Bauchfell	1	N	1	2
6011	Bauchhoehle	3	N	1	3
6012	bauchig	6	A	1	2
6013	Bauchkneifen	0	N	1	3
6014	Bauchladen	0	N	1	3
6015	Bauchlandung	3	N	1	3
6016	Baeuchlein	0	N	1	2
6018	Bauchnabel	4	N	1	3
6019	bauchreden	0	V	1	3
6020	Bauchredner	0	N	1	3
6021	Bauchschmerz	2	N	1	2
6022	Bauchspeicheldruese	2	N	1	5
6023	bauchtanzen	0	V	1	3
6024	Bauchtanz	0	N	1	2
6025	Bauchung	0	N	1	2
6026	Bauchweh	0	N	1	2
6027	Baudenkmal	6	N	1	3
6028	Bauelement	18	N	1	4
6029	Bauentwurf	1	N	1	3
6030	Bauer	307	N	1	2
6031	Bauer	307	N	1	2
6033	Baeuerchen	0	N	1	3
6034	Baeuerin	95	N	1	3
6035	baeuerisch	2	A	1	3
6036	baeuerlich	72	A	1	3
6037	Bauernbrot	0	N	1	3
6038	Bauernbursche	2	N	1	4
6039	Bauernfang	0	N	1	3
6040	Bauernfaenger	0	N	1	4
6041	Bauernfaengerei	0	N	5	5
6042	Bauernfruehstueck	0	N	1	4
6043	Bauernhaus	31	N	1	3
6044	Bauernhof	46	N	1	3
6045	Bauernkrieg	7	N	1	3
6046	Bauernlegen	2	N	1	4
6047	Bauernschaft	23	N	1	3
6048	bauernschlau	2	A	1	3
6049	Bauernstand	1	N	1	3
6050	Bauersfrau	5	N	1	3
6051	baufaellig	12	A	1	3
6052	Baufaelligkeit	0	N	1	4
6053	Baufeld	0	N	1	2
6054	Baufirma	12	N	1	3
6055	Bauflucht	0	N	1	2
6056	Baufuehrer	11	N	1	3
6057	Baugenehmigung	18	N	1	5
6058	Baugenossenschaft	1	N	1	5
6059	Baugewerbe	18	N	1	4
6060	Baugrube	8	N	1	3
6061	Bauherr	32	N	1	2
6062	Bauholz	5	N	1	2
6063	Bauhuette	2	N	1	3
6064	Baukasten	6	N	1	3
6065	Bauklotz	7	N	1	2
6066	Baukosten	33	N	1	3
6067	Baukostenzuschuss	27	N	1	5
6068	Baukunst	18	N	1	2
6069	baulich	45	A	1	2
6070	Baulichkeit	13	N	1	3
6072	baumen	0	V	1	2
6073	Baumaschine	23	N	1	4
6074	Baumaterial	21	N	1	5
6075	Baumbluete	4	N	1	3
6076	Baeumchen	6	N	1	2
6077	Baumeister	27	N	1	3
6078	baumeln	27	V	1	2
6079	Baumfarn	1	N	1	2
6080	Baumgrenze	0	N	1	3
6081	Baumlaeufer	0	N	1	3
6082	Baeumlein	0	N	1	2
6083	baumreich	0	A	1	2
6084	Baumstamm	16	N	1	2
6085	baumstark	2	A	1	2
6086	Baumwipfel	8	N	1	3
6087	Baumwolle	104	N	1	3
6088	Baumwollgarn	1	N	1	3
6089	Baumwollhemd	0	N	1	3
6090	Baumwollspinnerei	13	N	5	5
6091	Bauordnung	1	N	1	3
6092	Bauplan	17	N	1	2
6093	Bauplatz	50	N	1	2
6094	Bauprogramm	11	N	1	3
6095	Baurat	10	N	1	2
6096	Baurecht	0	N	1	2
6097	baureif	27	A	1	2
6098	bauschen	3	V	1	2
6100	bausparen	0	V	1	3
6101	Bausparkasse	48	N	1	4
6102	Bausparvertrag	19	N	1	4
6103	Baustein	32	N	1	2
6104	Baustelle	113	N	1	3
6105	Baustil	7	N	1	2
6106	Baustoff	24	N	1	2
6107	Bauunternehmer	25	N	1	5
6108	Bauvorhaben	54	N	1	4
6109	Bauweise	45	N	1	3
6110	Bauwerk	48	N	1	2
6111	Bauwesen	96	N	1	3
6112	bauwuerdig	0	A	1	3
6118	Bazille	9	N	2	3
6119	Bazillentraeger	0	N	2	5
6120	Bazillus	3	N	2	3
6121	beabsichtigen	193	V	2	5
6122	beachten	227	V	2	3
6123	beachtenswert	16	A	2	4
6124	beachtlich	174	A	2	3
6125	Beachtung	99	N	2	3
6126	beackern	0	V	2	3
6127	Beamte	447	N	2	3
6129	Beamtenschaft	5	N	2	4
6130	Beamtentum	3	N	2	4
6131	beamtet	14	A	2	3
6132	Beamtin	10	N	2	3
6133	beaengstigen	11	V	2	4
6134	beanspruchen	114	V	2	4
6135	beansprucht	44	A	2	3
6136	Beanspruchung	16	N	2	4
6137	beanstanden	27	V	2	4
6138	Beanstandung	12	N	2	4
6139	beantragen	203	V	2	4
6140	Beantragung	1	N	2	4
6141	beantworten	352	V	2	4
6142	Beantwortung	38	N	2	4
6143	bearbeiten	105	V	2	4
6144	bearbeitbar	0	A	2	4
6145	Bearbeitung	81	N	2	4
6146	beargwoehnen	1	V	2	4
6149	beatmen	0	V	2	3
6151	beauflagen	1	V	2	4
6152	beaufschlagen	0	V	2	4
6153	beaufsichtigen	6	V	2	5
6154	Beaufsichtigung	3	N	2	5
6155	beauftragen	174	V	2	4
6156	Beauftragte	55	N	2	4
6157	Beauftragung	4	N	2	4
6158	beaeugen	2	V	2	3
6159	beaugapfeln	0	V	2	4
6160	beaeugeln	0	V	2	3
6162	beben	23	V	1	2
6163	bebaendern	0	V	2	3
6164	bebartet	0	A	2	3
6165	bebauen	57	V	2	3
6166	Bebauung	20	N	2	3
6167	Beben	9	N	1	2
6168	bebildern	9	V	2	3
6169	Bebilderung	0	N	2	4
6171	bebrillt	7	A	2	2
6172	bebrueten	2	V	2	3
6173	bebunkern	0	V	2	3
6174	Becher	29	N	1	2
6175	Becken	0	N	1	2
6176	Beckenbruch	0	N	1	3
6177	bedachen	37	V	2	3
6178	bedacht	39	A	2	2
6179	Bedacht	9	N	2	2
6180	bedaechtigen	3	V	2	4
6181	bedachtsam	6	A	2	3
6182	Bedachtsamkeit	0	N	2	4
6183	Bedachung	4	N	2	3
6184	bedampfen	0	V	2	3
6185	bedanken	87	V	2	3
6186	Bedarf	239	N	2	2
6187	Bedarfsartikel	5	N	2	5
6188	bedauern	205	V	2	3
6189	bedauerlich	55	A	2	4
6191	Bedauern	52	N	2	3
6192	bedecken	66	V	2	3
6193	bedeckt	68	A	2	2
6194	Bedeckung	0	N	2	3
6195	bedenken	208	V	2	3
6196	Bedenken	228	N	2	3
6197	bedenkenlos	34	A	2	4
6198	bedenkenswert	2	A	2	4
6199	bedenklich	82	A	2	3
6200	Bedenklichkeit	5	N	2	4
6201	Bedenkzeit	13	N	2	3
6203	bedeuten	1305	V	2	3
6204	bedeutend	568	A	2	3
6205	bedeutsam	166	A	2	3
6206	Bedeutsamkeit	2	N	2	4
6207	Bedeutung	1084	N	2	3
6208	bedeutungslos	12	A	2	4
6210	bedeutungsvoll	42	A	2	4
6211	Bedeutungswandel	2	N	2	5
6212	bedienen	206	V	2	3
6213	Bediener	1	N	2	3
6214	bedienstet	0	A	2	3
6215	Bedienstete	21	N	2	4
6216	Bedienung	42	N	2	3
6217	Bedienungsgeld	1	N	2	4
6218	bedingen	104	V	2	3
6219	bedingt	99	A	2	2
6220	Bedingtheit	18	N	2	3
6221	Bedingung	783	N	2	3
6222	Bedingungsform	0	N	2	4
6223	bedingungslos	60	A	2	4
6224	Bedingungssatz	0	N	2	4
6226	bedraengen	51	V	2	3
6227	Bedraengnis	20	N	2	3
6228	Bedraengung	1	N	2	3
6229	bedrohen	278	V	2	3
6230	bedrohlich	60	A	2	3
6231	Bedrohung	131	N	2	3
6232	bedruecken	50	V	2	3
6233	bedrucken	9	V	2	3
6234	Bedrueckung	0	N	2	3
6235	Bedruckung	0	N	2	3
6237	beduenken	2	V	2	3
6238	beduerfen	364	V	2	3
6239	Beduerfnis	249	N	2	3
6240	Beduerfnisanstalt	1	N	2	5
6241	beduerfnislos	4	A	2	4
6242	beduerftig	10	A	2	3
6243	Beduerftigkeit	4	N	2	4
6244	beduseln	0	V	2	3
6246	beehren	12	V	2	3
6247	beeiden	4	V	2	3
6248	beeidigen	0	V	2	4
6249	beeifern	0	V	2	3
6250	Beeiferung	0	N	2	4
6251	beeilen	26	V	2	3
6252	Beeilung	0	N	2	3
6253	beeindrucken	109	V	2	4
6254	beeindruckend	0	A	2	4
6255	beeinflussen	238	V	2	4
6256	beeinflussbar	6	A	2	4
6257	Beeinflussbarkeit	0	N	2	5
6258	Beeinflussung	30	N	2	4
6259	beeintraechtigen	103	V	2	5
6260	Beeintraechtigung	25	N	2	5
6262	beenden	395	V	2	3
6263	beendigen	5	V	2	4
6264	Beendigung	152	N	2	4
6265	Beendung	0	N	2	3
6266	beengen	11	V	2	3
6267	Beengtheit	0	N	2	3
6268	Beengung	1	N	2	3
6269	beerben	1	V	2	3
6270	Beerbung	0	N	2	3
6271	beerden	0	V	2	3
6272	beerdigen	21	V	2	4
6273	Beerdigung	42	N	2	4
6275	Beere	6	N	1	2
6276	Beerenauslese	0	N	1	5
6277	beerenfoermig	0	A	1	4
6278	Beerenobst	0	N	1	3
6280	befaehigen	78	V	2	4
6281	Befaehigung	23	N	2	4
6283	befahren	26	V	2	3
6284	befahrbar	5	A	2	3
6285	befallen	40	V	2	3
6286	Befall	2	N	2	2
6287	befangen	16	V	2	3
6288	befangen	18	A	2	3
6289	Befangenheit	21	N	2	4
6290	befassen	297	V	2	3
6291	befehden	6	V	2	3
6292	Befehdung	0	N	2	3
6293	befehlen	142	V	2	3
6294	Befehl	200	N	2	2
6295	befehlerisch	1	A	2	4
6296	befehligen	12	V	2	4
6297	Befehlsausgabe	1	N	2	5
6298	Befehlsempfaenger	6	N	2	5
6299	befehlsgemaess	0	A	2	4
6300	Befehlsgewalt	13	N	2	4
6301	Befehlshaber	25	N	2	4
6303	befeinden	3	V	2	3
6304	befestigen	149	V	2	4
6305	Befestigung	32	N	2	4
6307	befeuchten	5	V	2	3
6308	Befeuchtung	0	N	2	3
6309	befeuern	2	V	2	3
6310	Befeuerung	1	N	2	4
6311	befiedern	0	V	2	3
6312	befinden	921	V	2	3
6313	Befinden	18	N	2	3
6314	befindlich	120	A	2	3
6315	befingern	3	V	2	3
6316	befischen	0	V	2	3
6317	beflaggen	0	V	2	3
6318	Beflaggung	0	N	2	3
6319	beflecken	5	V	2	3
6320	Befleckung	0	N	2	3
6321	befleissigen	9	V	2	4
6322	befliegen	4	V	2	3
6323	beflissen	10	A	2	3
6324	Beflissenheit	0	N	2	4
6326	befluegeln	20	V	2	3
6327	befluten	0	V	2	3
6328	Beflutung	0	N	2	3
6329	befolgen	54	V	2	3
6330	Befolgung	6	N	2	3
6331	befoerdern	126	V	2	3
6332	befoerderbar	0	A	2	4
6333	Befoerderer	0	N	2	4
6334	befoerderlich	0	A	2	4
6335	Befoerderung	40	N	2	4
6338	beforsten	0	V	2	3
6339	befoerstern	0	V	2	3
6340	Befoersterung	0	N	2	4
6341	Beforstung	0	N	2	3
6342	befrachten	3	V	2	3
6343	Befrachter	5	N	2	3
6344	Befrachtung	1	N	2	3
6345	befrackt	2	A	2	2
6346	befragen	113	V	2	3
6347	Befragung	50	N	2	3
6348	befransen	0	V	2	3
6349	befranst	0	A	2	2
6350	befreien	307	V	2	3
6351	Befreier	14	N	2	3
6352	Befreiung	250	N	2	3
6354	Befreiungskampf	25	N	2	4
6355	befremden	21	V	2	3
6356	Befremden	11	N	2	3
6357	befremdlich	7	A	2	3
6358	Befremdung	0	N	2	3
6359	befreunden	56	V	2	3
6360	befreundet	54	A	2	3
6361	befrieden	7	V	2	3
6362	befriedigen	190	V	2	4
6363	befriedigend	89	A	2	4
6364	Befriedigung	103	N	2	4
6365	befristen	49	V	2	3
6366	Befristung	1	N	2	3
6367	befruchten	25	V	2	3
6368	Befruchtung	22	N	2	3
6369	befugen	15	V	2	3
6370	Befugnis	55	N	2	3
6371	befugt	15	A	2	2
6372	befuehlen	15	V	2	3
6373	befuellen	0	V	2	3
6374	befummeln	0	V	2	3
6375	Befund	51	N	2	2
6376	befuerchten	243	V	2	3
6377	Befuerchtung	85	N	2	3
6378	befuersorgen	0	V	2	4
6379	befuerworten	88	V	2	4
6380	Befuerworter	32	N	2	4
6381	Befuerwortung	3	N	2	4
6382	begaben	42	V	2	3
6383	begabt	49	A	2	2
6385	Begabung	109	N	2	3
6386	Begaengnis	0	N	2	3
6387	begatten	0	V	2	3
6388	begaunern	1	V	2	3
6389	begeben	155	V	2	3
6390	Begebenheit	24	N	2	4
6391	Begebnis	0	N	2	3
6392	begegnen	367	V	2	3
6393	Begegnung	442	N	2	3
6394	begehen	293	V	2	3
6395	begehbar	3	A	2	3
6396	begehren	93	V	2	3
6397	Begehr	0	N	2	2
6398	begehrenswert	4	A	2	4
6399	begeistern	221	V	2	3
6400	Begeisterung	112	N	2	4
6401	Begeisterungssturm	2	N	2	5
6402	Begier	1	N	2	2
6403	Begierde	6	N	2	3
6404	begierig	11	A	2	3
6405	begiessen	7	V	2	3
6406	beginnen	2388	V	2	3
6407	Beginn	711	N	2	2
6408	Beginnen	4	N	2	3
6409	beglaubigen	14	V	2	4
6410	Beglaubigung	2	N	2	4
6412	begleichen	9	V	2	3
6413	Begleichung	6	N	2	3
6414	begleiten	237	V	2	3
6415	Begleitadresse	0	N	2	5
6416	Begleiter	61	N	2	3
6417	Begleiterin	8	N	2	4
6418	Begleiterscheinung	9	N	2	5
6419	Begleitung	76	N	2	3
6420	beglotzen	0	V	2	3
6421	begluecken	20	V	2	3
6422	beglueckwuenschen	60	V	2	4
6423	begnaden	2	V	2	3
6424	begnadet	3	A	2	3
6425	begnadigen	16	V	2	4
6426	Begnadigung	9	N	2	4
6427	begnuegen	138	V	2	3
6428	Begonie	1	N	2	4
6429	begraben	85	V	2	3
6430	Begraebnis	42	N	2	3
6431	begradigen	4	V	2	4
6432	Begradigung	3	N	2	4
6433	begreifen	454	V	2	3
6434	begreiflich	24	A	2	3
6435	begrenzen	122	V	2	3
6436	begrenzt	128	A	2	2
6437	Begrenzung	81	N	2	3
6438	Begriff	782	N	2	2
6439	begrifflich	17	A	2	3
6440	begruenen	3	V	2	3
6441	begruenden	542	V	2	3
6442	begruendbar	3	A	2	3
6443	Begruender	32	N	2	3
6444	Begruendung	256	N	2	3
6445	begruessen	618	V	2	3
6446	Begruessung	46	N	2	3
6447	begucken	1	V	2	3
6448	beguenstigen	90	V	2	4
6449	begutachten	10	V	2	4
6450	Begutachtung	11	N	2	4
6451	beguetert	4	A	2	3
6452	beguetigen	4	V	2	4
6453	behaaren	11	V	2	3
6454	Behaarung	0	N	2	3
6455	behaebig	5	A	2	3
6456	behaften	17	V	2	3
6457	behagen	11	V	2	3
6458	Behagen	16	N	2	3
6459	behaglich	42	A	2	3
6460	Behaglichkeit	7	N	2	4
6461	behalten	335	V	2	3
6462	Behaelter	39	N	2	3
6463	behaemmern	1	V	2	3
6464	behandeln	568	V	2	3
6465	Behandlung	238	N	2	3
6466	behaengen	10	V	2	3
6467	Behang	0	N	2	2
6468	behangen	2	A	2	3
6469	beharren	56	V	2	3
6470	beharrlich	74	A	2	3
6471	Beharrung	2	N	2	3
6473	behauen	3	V	2	3
6474	behauchen	0	V	2	3
